timestamp,input_path,output_txt,output_meta,pages,ocr_pages,ocr_mode,dpi,text_chars,ocr_chars,duration_sec,status,error
2025-12-23 10:49:37,CASE DOCS\05.08.25 - 25-0361 FIRST AMENDED MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.08.25 - 25-0361 FIRST AMENDED MOTION TO CONSOLIDATE-1.txt,extracted_text\05.08.25 - 25-0361 FIRST AMENDED MOTION TO CONSOLIDATE-1.json,2788,2788,always,300,4026910,3893186,2805.27,ok,
2025-12-23 11:41:44,CASE DOCS\05.08.25 - 25-0367 MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.08.25 - 25-0367 MOTION TO CONSOLIDATE-1.txt,extracted_text\05.08.25 - 25-0367 MOTION TO CONSOLIDATE-1.json,2788,2788,always,300,4026594,3892554,3126.69,ok,
2025-12-23 11:41:49,CASE DOCS\05.09.24 Defective IWO-1.pdf,extracted_text\05.09.24 Defective IWO-1.txt,extracted_text\05.09.24 Defective IWO-1.json,4,4,always,300,13808,11926,5.16,ok,
2025-12-23 11:41:58,CASE DOCS\05.12.2025_AFFIDAVIT OF CHARLES DUSTIN MYERS-1.pdf,extracted_text\05.12.2025_AFFIDAVIT OF CHARLES DUSTIN MYERS-1.txt,extracted_text\05.12.2025_AFFIDAVIT OF CHARLES DUSTIN MYERS-1.json,13,13,always,300,13487,13237,8.72,ok,
2025-12-23 11:42:06,CASE DOCS\05.12.25 - 25-0361 AFFIDAVIT OF CHARLES DUSTIN MYERS-1.pdf,extracted_text\05.12.25 - 25-0361 AFFIDAVIT OF CHARLES DUSTIN MYERS-1.txt,extracted_text\05.12.25 - 25-0361 AFFIDAVIT OF CHARLES DUSTIN MYERS-1.json,11,11,always,300,11943,11840,7.65,ok,
2025-12-23 11:42:07,CASE DOCS\05.13.2024_POST CARD SUPCT PETMAND FILED-1.pdf,extracted_text\05.13.2024_POST CARD SUPCT PETMAND FILED-1.txt,extracted_text\05.13.2024_POST CARD SUPCT PETMAND FILED-1.json,6,6,always,300,1977,1884,1.83,ok,
2025-12-23 11:42:09,CASE DOCS\05.13.24 - 24-0395 MANDAMUS FILED POSTCARD-1.pdf,extracted_text\05.13.24 - 24-0395 MANDAMUS FILED POSTCARD-1.txt,extracted_text\05.13.24 - 24-0395 MANDAMUS FILED POSTCARD-1.json,5,5,always,300,1627,1649,1.42,ok,
2025-12-23 11:42:10,CASE DOCS\05.13.24 - PETITION MANDAMUS RECEIVED-1.pdf,extracted_text\05.13.24 - PETITION MANDAMUS RECEIVED-1.txt,extracted_text\05.13.24 - PETITION MANDAMUS RECEIVED-1.json,5,5,always,300,1627,1649,1.43,ok,
2025-12-23 11:42:15,CASE DOCS\05.14.24 Notice of Clarification-1.pdf,extracted_text\05.14.24 Notice of Clarification-1.txt,extracted_text\05.14.24 Notice of Clarification-1.json,7,7,always,300,5874,5832,4.38,ok,
2025-12-23 11:42:16,CASE DOCS\05.15.25 - ORDER DENYING OBJECTION TO ORDER OF ASSIGNMENT-1.pdf,extracted_text\05.15.25 - ORDER DENYING OBJECTION TO ORDER OF ASSIGNMENT-1.txt,extracted_text\05.15.25 - ORDER DENYING OBJECTION TO ORDER OF ASSIGNMENT-1.json,3,3,always,300,2595,2592,1.85,ok,
2025-12-23 11:42:18,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-1.pdf,extracted_text\05.15.25 - ORDER OVERRULING OBJECTION-1.txt,extracted_text\05.15.25 - ORDER OVERRULING OBJECTION-1.json,3,3,always,300,2056,2039,1.81,ok,
2025-12-23 11:42:20,CASE DOCS\05.15.25 Order Denying Objection to Order of Referral-1.pdf,extracted_text\05.15.25 Order Denying Objection to Order of Referral-1.txt,extracted_text\05.15.25 Order Denying Objection to Order of Referral-1.json,2,2,always,300,0,2001,1.52,ok,
2025-12-23 11:42:23,CASE DOCS\05.16.2025_EMERGENCY NOTICE-1.pdf,extracted_text\05.16.2025_EMERGENCY NOTICE-1.txt,extracted_text\05.16.2025_EMERGENCY NOTICE-1.json,5,5,always,300,3207,3077,2.81,ok,
2025-12-23 11:42:29,CASE DOCS\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.json,10,10,always,300,9586,9766,6.59,ok,
2025-12-23 11:42:59,CASE DOCS\05.19.2025_CASE MEMORANDUM-1.pdf,extracted_text\05.19.2025_CASE MEMORANDUM-1.txt,extracted_text\05.19.2025_CASE MEMORANDUM-1.json,40,40,always,300,52054,50082,29.9,ok,
2025-12-23 11:43:07,CASE DOCS\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.pdf,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.txt,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.json,8,8,always,300,16665,14844,7.4,ok,
2025-12-23 11:43:45,CASE DOCS\05.19.25 - 0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 0426 MANDAMUS-1.txt,extracted_text\05.19.25 - 0426 MANDAMUS-1.json,51,51,always,300,51400,49734,38.21,ok,
2025-12-23 11:44:24,CASE DOCS\05.19.25 - 25-0426 CASE MEMORANDUM-1.pdf,extracted_text\05.19.25 - 25-0426 CASE MEMORANDUM-1.txt,extracted_text\05.19.25 - 25-0426 CASE MEMORANDUM-1.json,39,39,always,300,50341,49371,39.09,ok,
2025-12-23 11:45:06,CASE DOCS\05.19.25 - 25-0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.txt,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.json,50,50,always,300,49221,48009,42.03,ok,
2025-12-23 11:49:50,CASE DOCS\05.19.25 - Evans Mandamus-1.pdf,extracted_text\05.19.25 - Evans Mandamus-1.txt,extracted_text\05.19.25 - Evans Mandamus-1.json,277,277,always,300,388013,382588,284.27,ok,
2025-12-23 11:54:37,CASE DOCS\05.19.25 - MANDAMUS RECORD.pdf,extracted_text\05.19.25 - MANDAMUS RECORD.txt,extracted_text\05.19.25 - MANDAMUS RECORD.json,276,276,always,300,382407,382397,287.16,ok,
2025-12-23 11:54:38,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.txt,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.json,1,1,always,300,841,834,0.98,ok,
2025-12-23 11:54:39,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.txt,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.json,1,1,always,300,841,846,0.97,ok,
2025-12-23 11:54:58,CASE DOCS\05.20.25 - 0426 Emergency Stay-1.pdf,extracted_text\05.20.25 - 0426 Emergency Stay-1.txt,extracted_text\05.20.25 - 0426 Emergency Stay-1.json,20,20,always,300,21454,20808,18.63,ok,
2025-12-23 11:55:16,CASE DOCS\05.20.25 - 25-0426 EMERGENCY STAY-1.pdf,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.txt,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.json,19,19,always,300,20572,20128,17.93,ok,
2025-12-23 11:55:19,CASE DOCS\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.txt,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.json,4,4,always,300,3104,3003,3.37,ok,
2025-12-23 11:55:23,CASE DOCS\05.20.25 - Order Summarily Denying Recusal-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.txt,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.json,4,4,always,300,3231,3049,3.31,ok,
2025-12-23 11:55:31,CASE DOCS\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.json,10,10,always,300,10517,10515,8.97,ok,
2025-12-23 11:55:40,CASE DOCS\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.json,9,9,always,300,10085,10160,8.44,ok,
2025-12-23 11:56:10,CASE DOCS\05.22.2025_MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_MOTION TO STRIKE OAG-1.txt,extracted_text\05.22.2025_MOTION TO STRIKE OAG-1.json,39,39,always,300,53978,50961,30.09,ok,
2025-12-23 11:56:12,CASE DOCS\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.txt,extracted_text\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.json,4,4,always,300,3552,2457,2.28,ok,
2025-12-23 11:56:16,CASE DOCS\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.pdf,extracted_text\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.txt,extracted_text\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.json,5,5,always,300,7041,6877,3.69,ok,
